property_id,price,bedrooms,bathrooms,sqft,lot_size,year_built,latitude,longitude,property_type,listing_date,days_on_market,garage_spaces,hoa_fee,school_rating,crime_score,walkability_score,nearby_amenities,age,price_per_sqft,month,year,neighborhood_score,city,distance_to_center
PROP_00049296,692003.0,1,1.3,4753,6857,1992,28.66056875890064,-80.89764134466945,townhouse,2023-11-13,14,2,128.0,9,9,8,shopping,31,145.5928887018725,11,2023,8.666666666666666,Other,50.0
PROP_00049503,814037.0,4,4.0,4717,6555,1987,38.91463042736221,-104.63525719203403,multi_family,2024-10-20,60,2,0.0,2,1,5,"shopping,beach,gym",36,172.5751536993852,10,2024,2.6666666666666665,Other,50.0
PROP_00049525,2422739.0,6,7.7,5729,2271,2000,32.37139822106045,-117.2867855921284,condo,2024-07-16,59,1,328.0,4,7,8,"restaurant,airport",23,422.8903822656659,7,2024,6.333333333333333,Other,50.0
PROP_00049568,924285.0,3,2.2,1447,0,2013,33.03013866522819,-117.0748248048442,single_family,2024-09-29,28,2,0.0,8,1,5,"airport,beach",10,638.7595024187975,9,2024,4.666666666666667,Other,50.0
PROP_00049799,153128.0,4,3.7,1828,16164,2023,43.159861236693715,-79.33590437167322,condo,2024-09-27,1,4,799.0,10,6,3,"metro,downtown,school,library",0,83.76805251641137,9,2024,6.333333333333333,Other,50.0
PROP_00049808,125746.0,5,2.4,2158,0,1986,40.740474689079534,-79.85734448070428,apartment,2023-09-28,14,2,0.0,1,3,2,"restaurant,metro,school",37,58.269694161260425,9,2023,2.0,Other,50.0
PROP_00049989,330732.0,2,2.2,1981,8682,1981,28.08542553633471,-82.12404441782112,condo,2025-03-30,8,3,187.0,5,8,8,"hospital,shopping,mountain,library,beach",42,166.9520444220091,3,2025,7.0,Other,50.0
PROP_00050017,222160.0,5,1.6,646,16870,1971,38.38842418942978,-104.86933946812904,multi_family,2023-06-20,27,0,0.0,10,4,5,"metro,school,downtown,hospital",52,343.9009287925697,6,2023,6.333333333333333,Other,50.0
PROP_00050034,156784.0,6,7.7,698,1000,1963,33.512398078590124,-112.43860541844217,single_family,2025-03-23,15,2,0.0,3,2,4,"downtown,airport,school",60,224.6189111747851,3,2025,3.0,Other,50.0
PROP_00050115,272867.0,4,3.4,3891,0,1973,35.50747899251678,-89.8918194210853,townhouse,2023-09-11,1,3,213.0,5,6,9,"park,beach,downtown,school,library",50,70.12773066049859,9,2023,6.666666666666667,Other,50.0
PROP_00050163,322278.0,2,1.5,4449,13093,1968,35.77021970469228,-97.01758656925888,townhouse,2024-11-25,41,1,117.0,4,3,2,gym,55,72.43830074173972,11,2024,3.0,Other,50.0
PROP_00050495,280037.0,3,4.3,2382,8771,1974,41.250820873688134,-95.96576593976378,single_family,2023-08-14,30,4,0.0,6,4,3,"beach,hospital,airport,library,metro",49,117.56381192275398,8,2023,4.333333333333333,Other,50.0
PROP_00050532,1621210.0,5,3.6,1228,4052,1951,37.46411180128085,-121.67145685571349,single_family,2023-10-04,34,2,0.0,2,6,8,"shopping,beach,airport,restaurant",72,1320.2035830618893,10,2023,5.333333333333333,Other,50.0
PROP_00050556,1391958.0,4,2.1,1693,0,1957,41.99493913047934,-71.08725461259581,single_family,2025-01-06,17,0,0.0,9,9,9,"hospital,restaurant,park",66,822.1842882457177,1,2025,9.0,Other,50.0
PROP_00050593,678618.0,5,4.5,1966,2791,2006,30.336555988077567,-97.7548713608946,condo,2023-09-21,9,1,125.0,1,5,10,gym,17,345.177009155646,9,2023,5.333333333333333,Other,50.0
PROP_00050656,431080.0,1,1.1,1256,1817,1962,39.71170453924098,-105.26649724604314,apartment,2023-11-11,48,0,0.0,8,2,10,"school,restaurant,airport,beach,mountain",61,343.21656050955414,11,2023,6.666666666666667,Other,50.0
PROP_00050734,196643.0,3,3.0,1543,0,1972,34.67127018676821,-106.52846163575188,condo,2024-05-26,25,4,104.0,2,3,3,"downtown,restaurant,hospital",51,127.44199611147116,5,2024,2.6666666666666665,Other,50.0
PROP_00050737,467887.0,1,1.5,3356,0,1977,35.748379131081506,-87.02820609858756,condo,2024-01-19,38,1,211.0,5,1,2,"beach,airport,mountain,shopping,library",46,139.41805721096543,1,2024,2.6666666666666665,Other,50.0
PROP_00050745,720930.0,3,3.9,1039,0,2019,42.5079068137204,-70.97190128654702,condo,2024-03-18,16,1,508.0,2,3,1,"park,library,mountain,gym,school",4,693.8691049085659,3,2024,2.0,Other,50.0
PROP_00050830,209071.0,5,5.0,2680,0,2006,40.45482995353941,-83.34306829054982,townhouse,2025-03-28,22,2,778.0,2,1,1,gym,17,78.0115671641791,3,2025,1.3333333333333333,Other,50.0
PROP_00050940,308162.0,1,1.3,2176,0,2016,32.68872799225461,-96.91085914567306,townhouse,2024-01-23,52,2,130.0,4,4,8,shopping,7,141.61856617647058,1,2024,5.333333333333333,Other,50.0
PROP_00051150,105796.0,4,4.4,754,0,2018,35.78907928187881,-97.77387751541359,single_family,2025-03-15,39,2,0.0,6,5,2,mountain,5,140.3129973474801,3,2025,4.333333333333333,Other,50.0
PROP_00051196,330521.0,4,3.0,2689,0,1996,29.952407760525812,-94.99465112981879,condo,2025-02-17,35,1,373.0,4,9,2,mountain,27,122.91595388620306,2,2025,5.0,Other,50.0
PROP_00051343,821220.0,4,1.0,4851,18802,2014,36.15036919203237,-115.41912261915894,townhouse,2024-01-23,15,1,655.0,9,2,5,"airport,beach",9,169.28880643166357,1,2024,5.333333333333333,Other,50.0
PROP_00051415,1226388.0,1,1.2,5941,0,1985,26.25289277925469,-80.41790868122065,condo,2025-03-27,48,4,673.0,7,8,3,"gym,park,shopping",38,206.42787409527017,3,2025,6.0,Other,50.0
PROP_00051430,3531020.0,4,4.8,3958,2089,1992,36.86952822904608,-121.38959082172526,townhouse,2023-12-29,35,3,398.0,6,10,8,airport,31,892.122283981809,12,2023,8.0,Other,50.0
PROP_00051619,396020.0,2,3.0,5125,14039,2022,39.09488529238771,-84.9490641992746,single_family,2025-03-21,14,1,0.0,9,10,6,"mountain,shopping,restaurant,metro,school",1,77.27219512195121,3,2025,8.333333333333334,Other,50.0
PROP_00051644,1310003.0,2,1.7,5176,11682,1971,39.31002063293713,-105.1078595992376,single_family,2025-01-16,6,3,0.0,9,6,7,"hospital,mountain",52,253.09176970633695,1,2025,7.333333333333333,Other,50.0
PROP_00051647,176581.0,3,2.9,561,14699,2014,37.073743430049795,-119.8243176345914,townhouse,2023-06-26,29,4,354.0,8,10,3,"restaurant,hospital",9,314.76114081996434,6,2023,7.0,Other,50.0
PROP_00051905,276137.0,1,1.3,4450,5567,1988,42.765615406628925,-78.80826993688736,single_family,2025-03-18,29,1,0.0,2,3,6,"airport,beach,mountain,library",35,62.053258426966295,3,2025,3.6666666666666665,Other,50.0
PROP_00051945,764844.0,3,1.5,5599,0,2006,30.2454987577697,-81.61106429533797,single_family,2023-06-25,34,2,0.0,8,9,1,"school,downtown,hospital",17,136.60367922843366,6,2023,6.0,Other,50.0
PROP_00051949,126693.0,2,2.0,754,19305,1982,30.817915334933247,-82.09645497769377,condo,2023-07-04,24,2,213.0,2,7,3,"hospital,school,beach,airport",41,168.02785145888595,7,2023,4.0,Other,50.0
PROP_00051984,639178.0,1,1.4,3207,0,2023,35.492480982660084,-80.57572945659417,single_family,2024-12-18,30,0,0.0,10,6,6,"library,shopping,beach,metro",0,199.30714062987215,12,2024,7.333333333333333,Other,50.0
PROP_00051992,108156.0,3,1.7,1360,7102,1979,31.40560531758741,-106.33541556816799,apartment,2024-10-30,36,1,0.0,10,9,9,"library,gym,airport,restaurant",44,79.5264705882353,10,2024,9.333333333333334,Other,50.0
PROP_00052019,434882.0,6,1.5,5428,17398,1974,39.52233054324669,-94.23861932655154,single_family,2024-02-12,34,1,0.0,7,6,6,"airport,beach,gym",49,80.11827560795874,2,2024,6.333333333333333,Other,50.0
PROP_00052226,63003.0,5,3.0,1001,0,1959,41.60307169825469,-82.12742425219449,condo,2024-12-08,43,3,276.0,3,4,1,"mountain,airport",64,62.94005994005994,12,2024,2.6666666666666665,Other,50.0
PROP_00052268,251651.0,3,2.0,3046,13011,1976,31.468770837529295,-106.37183575842697,single_family,2025-03-02,8,1,0.0,10,4,8,"downtown,airport,beach",47,82.61687458962574,3,2025,7.333333333333333,Other,50.0
PROP_00052512,804063.0,2,2.9,2618,16026,1975,30.472205893302302,-97.67052047742351,condo,2023-11-24,25,3,290.0,2,7,9,"beach,mountain,school,shopping,metro",48,307.1287242169595,11,2023,6.0,Other,50.0
PROP_00052695,1336512.0,5,4.3,2043,9683,1995,40.31300431490984,-73.77434578677924,single_family,2024-07-31,36,2,0.0,9,9,10,"metro,restaurant,mountain",28,654.1908957415566,7,2024,9.333333333333334,Other,50.0
PROP_00052716,288998.0,1,1.5,2748,0,1977,41.138528979240036,-95.83064524133778,townhouse,2024-09-22,14,3,356.0,10,10,7,"library,school",46,105.16666666666667,9,2024,9.0,Other,50.0
PROP_00052950,641358.0,4,2.3,3836,16857,1956,33.9112328917077,-111.48020395791015,single_family,2024-06-16,52,4,0.0,7,6,10,"metro,gym,park",67,167.19447340980187,6,2024,7.666666666666667,Other,50.0
PROP_00053037,1399646.0,2,1.3,1280,0,1962,37.54633134500866,-122.2986192370446,condo,2023-10-15,25,0,799.0,6,8,2,"beach,shopping,hospital,restaurant,airport",61,1093.4734375,10,2023,5.333333333333333,Other,50.0
PROP_00053039,189605.0,4,1.3,2298,19532,1987,43.24152893030952,-78.6639148147366,townhouse,2024-05-13,43,1,378.0,5,9,9,"metro,mountain",36,82.50870322019146,5,2024,7.666666666666667,Other,50.0
PROP_00053143,310215.0,6,4.3,4817,6537,1986,40.3401645350623,-82.73795489925514,condo,2023-09-03,25,0,386.0,1,2,8,"school,airport,downtown",37,64.40004151961801,9,2023,3.6666666666666665,Other,50.0
PROP_00053184,539473.0,1,1.5,5075,0,2017,32.371906727766124,-97.63137519915576,single_family,2023-06-12,10,0,0.0,4,4,6,"school,gym",6,106.30009852216749,6,2023,4.666666666666667,Other,50.0
PROP_00053234,465354.0,5,6.8,3964,0,2006,30.388291954990994,-81.90686111606566,condo,2024-02-16,28,4,504.0,10,3,4,"park,metro,airport,hospital",17,117.39505549949546,2,2024,5.666666666666667,Other,50.0
PROP_00053336,193149.0,4,1.6,2735,12251,1984,38.8417233650569,-89.87501079611165,condo,2024-08-14,8,1,150.0,2,4,10,"library,mountain,metro,hospital",39,70.62120658135284,8,2024,5.333333333333333,Other,50.0
PROP_00053360,180779.0,2,2.6,4555,13189,2016,42.470245741273786,-82.91663081037468,apartment,2025-02-05,36,4,0.0,7,9,8,"mountain,downtown,metro,park",7,39.68803512623491,2,2025,8.0,Other,50.0
PROP_00053366,360575.0,6,1.7,3961,19009,1963,41.087029684533654,-95.70169092339111,townhouse,2023-10-09,37,0,128.0,2,5,5,metro,60,91.03130522595305,10,2023,4.0,Other,50.0
PROP_00053459,307659.0,3,2.9,2804,19096,2019,41.05974919458832,-96.2620995940337,single_family,2023-06-24,1,2,0.0,9,6,1,"park,hospital,restaurant,gym,library",4,109.72146932952924,6,2023,5.333333333333333,Other,50.0
PROP_00053503,197220.0,5,3.3,2764,0,1977,39.11893408849549,-84.16465503140356,condo,2024-08-14,25,4,322.0,4,3,8,"beach,library,mountain",46,71.35311143270623,8,2024,5.0,Other,50.0
PROP_00053522,194206.0,4,2.9,5451,0,1950,41.90063245177249,-81.78754977381624,apartment,2023-10-11,19,4,0.0,3,3,6,"beach,restaurant",73,35.62759126765731,10,2023,4.0,Other,50.0
PROP_00053598,771986.0,5,5.6,5691,17072,2021,33.82093369925169,-111.65038432973884,single_family,2023-07-05,19,4,0.0,8,4,4,"restaurant,downtown,hospital",2,135.65032507467933,7,2023,5.333333333333333,Other,50.0
PROP_00053604,373113.0,3,3.1,5500,16273,2022,32.13897209651136,-106.42515712673418,condo,2024-12-29,40,0,277.0,8,9,10,"park,beach,airport,hospital",1,67.83872727272727,12,2024,9.0,Other,50.0
PROP_00053717,1302877.0,1,1.0,706,8120,2006,37.404426737541016,-122.06716809123128,single_family,2023-05-26,37,4,0.0,2,10,7,"mountain,beach,library",17,1845.4348441926345,5,2023,6.333333333333333,Other,50.0
PROP_00053733,540125.0,5,6.6,672,9391,1979,47.262558310008046,-121.90739805023225,single_family,2025-03-28,6,4,0.0,8,4,10,"shopping,hospital,gym",44,803.7574404761905,3,2025,7.333333333333333,Other,50.0
PROP_00053868,366987.0,6,2.7,4539,19105,1969,32.494363559752315,-110.47689909579108,condo,2024-05-20,45,4,424.0,5,5,10,"restaurant,shopping,downtown,school",54,80.85194976867152,5,2024,6.666666666666667,Other,50.0
PROP_00053966,1353187.0,2,2.9,2946,4916,1992,33.08434146973309,-117.08854436823228,condo,2024-06-15,36,2,412.0,5,2,9,airport,31,459.3302783435166,6,2024,5.333333333333333,Other,50.0
PROP_00054370,460541.0,5,1.1,4339,7017,1989,32.24818194198448,-111.05170642483958,townhouse,2024-02-13,39,4,262.0,7,9,5,"restaurant,gym",34,106.13989398478913,2,2024,7.0,Other,50.0
PROP_00054398,281533.0,3,4.3,4617,14529,1973,34.9732867637769,-89.63130547580127,condo,2025-04-20,8,2,233.0,2,9,9,"gym,restaurant,beach",50,60.977474550573966,4,2025,6.666666666666667,Other,50.0
PROP_00054669,429502.0,1,1.2,2508,2046,1959,36.94619165725183,-119.42086607707054,condo,2024-07-26,60,2,768.0,5,1,9,"mountain,library,gym,beach,school",64,171.25279106858054,7,2024,5.0,Other,50.0
PROP_00054692,1964526.0,6,8.7,4429,19799,1968,40.241384240921775,-73.62233247455771,single_family,2024-04-02,45,2,0.0,2,7,2,"park,shopping,restaurant,school",55,443.55972002709416,4,2024,3.6666666666666665,Other,50.0
PROP_00055061,160980.0,5,1.1,3362,0,1988,42.81842527051412,-82.73012799602746,condo,2023-09-24,47,4,436.0,6,4,9,"beach,restaurant",35,47.88221296847115,9,2023,6.333333333333333,Other,50.0
PROP_00055068,398047.0,6,7.3,3886,15123,1998,30.19191498205854,-95.60032647398099,townhouse,2023-10-19,16,4,213.0,1,9,10,restaurant,25,102.43103448275862,10,2023,6.666666666666667,Other,50.0
PROP_00055273,315392.0,5,5.1,2907,19070,1962,42.73768043151557,-88.27368049296871,condo,2024-02-29,8,1,749.0,2,6,3,"library,park,downtown",61,108.49398004815961,2,2024,3.6666666666666665,Other,50.0
PROP_00055339,787312.0,2,1.5,5046,3093,1999,35.345076557809875,-80.57878996229893,townhouse,2023-07-09,42,4,775.0,2,10,6,downtown,24,156.02695204122077,7,2023,6.0,Other,50.0
PROP_00055450,471835.0,4,2.8,1994,18594,1963,39.58317978784725,-76.45537772220139,single_family,2023-05-18,55,2,0.0,1,3,6,downtown,60,236.62738214643932,5,2023,3.3333333333333335,Other,50.0
PROP_00055633,209128.0,6,5.3,3078,0,2011,43.367789334030064,-79.2287535372737,townhouse,2024-08-26,41,4,736.0,4,3,9,"beach,hospital,library,airport",12,67.94282001299545,8,2024,5.333333333333333,Other,50.0
PROP_00055760,266234.0,2,1.8,3835,0,1958,38.75202371997505,-85.35384884519489,condo,2025-03-26,27,0,359.0,1,1,3,"gym,library",65,69.42216427640156,3,2025,1.6666666666666667,Other,50.0
PROP_00055945,157948.0,3,1.9,590,1549,2014,28.39424210141456,-82.14651856188466,condo,2025-03-19,11,3,762.0,6,9,2,"park,airport,downtown,school,beach",9,267.7084745762712,3,2025,5.666666666666667,Other,50.0
PROP_00056062,75125.0,2,1.6,645,11509,1959,38.98404547444133,-89.75603350192627,single_family,2023-11-10,31,1,0.0,6,7,10,"hospital,beach,gym",64,116.47286821705427,11,2023,7.666666666666667,Other,50.0
PROP_00056169,304605.0,5,5.6,1352,3249,2011,33.4638772430146,-112.12168085946509,single_family,2023-12-25,54,0,0.0,3,10,6,"library,hospital",12,225.29955621301775,12,2023,6.333333333333333,Other,50.0
PROP_00056247,106619.0,5,7.2,1753,9720,1976,42.53231140557594,-83.41644445826633,townhouse,2023-11-24,39,0,629.0,7,1,10,"metro,shopping",47,60.820878494010266,11,2023,6.0,Other,50.0
PROP_00056302,155146.0,1,1.0,3290,1763,1997,41.314717180701386,-81.77018125651257,apartment,2024-02-23,21,2,0.0,4,10,1,"school,downtown,metro,restaurant",26,47.156838905775075,2,2024,5.0,Other,50.0
PROP_00056517,526204.0,5,5.1,3475,17530,1984,28.51609281254642,-81.16396290124433,townhouse,2025-03-17,42,1,269.0,3,3,5,"mountain,beach",39,151.42561151079136,3,2025,3.6666666666666665,Other,50.0
PROP_00056673,204995.0,1,1.5,2581,0,1976,39.62525454632617,-86.21651128405988,single_family,2023-07-02,25,3,0.0,5,10,2,"park,restaurant",47,79.42464161177838,7,2023,5.666666666666667,Other,50.0
PROP_00056736,917767.0,1,1.1,5726,9420,1963,42.23021365478378,-87.2869868360345,condo,2025-04-10,39,4,642.0,8,7,6,beach,60,160.28064966818022,4,2025,7.0,Other,50.0
PROP_00056835,451627.0,5,4.7,5211,2127,1983,35.14438335323307,-97.53196417864227,townhouse,2025-05-07,13,4,260.0,8,6,7,park,40,86.66800997889081,5,2025,7.0,Other,50.0
PROP_00056862,420812.0,1,1.4,3459,8612,2010,32.35045593018075,-110.82664539656137,single_family,2024-01-03,42,2,0.0,9,5,10,"airport,hospital",13,121.65712633709164,1,2024,8.0,Other,50.0
PROP_00056901,460435.0,6,3.0,4542,0,1998,29.786928396859746,-95.71024483408888,single_family,2024-02-18,32,4,0.0,2,8,5,shopping,25,101.37274328489652,2,2024,5.0,Other,50.0
PROP_00056984,746792.0,4,4.1,5918,15487,2023,28.160844555590185,-81.33777310807332,single_family,2025-03-14,43,1,0.0,4,7,1,"downtown,shopping,beach",0,126.18992903007774,3,2025,4.0,Other,50.0
PROP_00057119,1237999.0,5,2.7,1702,1382,1986,42.84148936239925,-71.3614481945404,single_family,2024-03-29,17,3,0.0,1,6,7,"metro,school,mountain,park,library",37,727.3789659224442,3,2024,4.666666666666667,Other,50.0
PROP_00057192,581848.0,4,2.9,3172,11374,1974,36.40982056509553,-115.51119688613608,condo,2024-09-07,38,0,489.0,1,9,5,"gym,shopping",49,183.43253467843633,9,2024,5.0,Other,50.0
PROP_00057407,1081355.0,3,4.0,2024,13095,2023,33.18288240199173,-117.26030191567044,apartment,2024-11-10,37,4,0.0,1,9,5,"school,gym,shopping",0,534.2663043478261,11,2024,5.0,Other,50.0
PROP_00057570,413659.0,1,1.5,2068,2236,1994,28.302855492331858,-82.2092001232803,townhouse,2024-07-16,18,2,719.0,9,6,3,library,29,200.02852998065765,7,2024,6.0,Other,50.0
PROP_00057841,541645.0,4,5.0,2672,17502,2018,38.57463541995892,-104.65753222546807,townhouse,2023-09-28,48,2,760.0,8,7,9,"restaurant,library",5,202.7114520958084,9,2023,8.0,Other,50.0
PROP_00057867,421833.0,6,6.2,1793,17380,2021,36.60622922495296,-119.74812317116964,single_family,2025-04-29,4,1,0.0,1,3,8,"library,downtown,beach,restaurant,shopping",2,235.26659230340212,4,2025,4.0,Other,50.0
PROP_00058164,326516.0,1,1.2,5499,18724,2010,35.44807174707466,-89.60930535365222,condo,2025-04-07,36,3,743.0,6,2,5,"airport,library",13,59.37734133478814,4,2025,4.333333333333333,Other,50.0
PROP_00058314,402649.0,2,2.3,3798,18600,2005,30.7612223722299,-81.25724516599244,single_family,2023-11-28,58,0,0.0,2,7,2,"shopping,library,hospital,restaurant",18,106.01606108478147,11,2023,3.6666666666666665,Other,50.0
PROP_00058495,437971.0,6,2.2,2009,8512,1972,41.6881541925998,-87.50180551086024,condo,2023-09-14,36,1,332.0,4,7,6,"restaurant,school,park,gym,beach",51,218.00447984071678,9,2023,5.666666666666667,Chicago,23.637369509521637
PROP_00058664,870966.0,5,3.7,5600,8812,1967,35.873747858770656,-86.49600369268813,condo,2025-05-01,34,0,440.0,1,3,9,"metro,shopping,downtown,airport,beach",56,155.52964285714285,5,2025,4.333333333333333,Other,50.0
PROP_00058725,727381.0,1,1.5,1664,18442,2014,38.12606298432348,-121.43240282054997,townhouse,2024-12-05,44,1,332.0,8,9,7,"gym,hospital,shopping",9,437.1280048076923,12,2024,8.0,Other,50.0
PROP_00058777,961782.0,1,1.2,3637,0,2000,30.617384180044372,-98.11286737813144,single_family,2024-03-06,41,3,0.0,4,1,3,"library,hospital,downtown",23,264.4437723398405,3,2024,2.6666666666666665,Other,50.0
PROP_00058876,148793.0,2,2.7,995,0,1989,43.2816569042955,-88.0295818723569,townhouse,2023-07-30,27,4,398.0,9,1,1,"gym,school,metro",34,149.54070351758793,7,2023,3.6666666666666665,Other,50.0
PROP_00058951,409307.0,1,1.5,5178,10916,1994,38.74924631808795,-94.89995144108093,condo,2024-11-25,8,2,200.0,3,8,2,restaurant,29,79.04731556585554,11,2024,4.333333333333333,Other,50.0
PROP_00059031,315686.0,3,4.0,3938,18112,1967,38.48851365475465,-85.6115052941766,condo,2024-04-01,46,3,226.0,7,7,10,library,56,80.16404266124937,4,2024,8.0,Other,50.0
PROP_00059041,665794.0,2,2.7,4264,12660,1988,38.84275443854373,-105.21976730760359,condo,2024-10-03,31,1,594.0,7,9,2,"restaurant,beach,library",35,156.14305816135084,10,2024,6.0,Other,50.0
PROP_00059079,239618.0,6,7.0,4364,9891,1983,39.052475776282506,-90.58451226999644,townhouse,2023-11-18,7,0,645.0,1,2,5,"school,downtown,shopping,library,restaurant",40,54.90788267644363,11,2023,2.6666666666666665,Other,50.0
PROP_00059130,239687.0,4,1.0,4944,0,1995,42.484998547943896,-83.17975864268692,single_family,2024-06-09,28,3,0.0,3,3,9,beach,28,48.48038025889968,6,2024,5.0,Other,50.0
PROP_00059139,265941.0,6,3.1,2402,17892,2016,35.13808280975197,-97.9579841427683,single_family,2023-09-17,37,1,0.0,5,9,8,restaurant,7,110.7164862614488,9,2023,7.333333333333333,Other,50.0
PROP_00059221,511003.0,1,1.2,1444,17216,1986,30.384299253206628,-97.53722732848289,single_family,2024-08-13,6,3,0.0,1,1,8,"shopping,metro,mountain,school,beach",37,353.8801939058172,8,2024,3.3333333333333335,Other,50.0
PROP_00059260,192171.0,4,3.8,2577,6906,1970,32.034162367805706,-106.40398187828315,condo,2024-12-17,37,3,701.0,9,6,6,shopping,53,74.57159487776484,12,2024,7.0,Other,50.0
PROP_00059466,150481.0,4,4.7,992,0,2013,40.42384839427514,-82.62076346808706,single_family,2023-08-21,24,3,0.0,3,9,10,"beach,hospital",10,151.6945564516129,8,2023,7.333333333333333,Other,50.0
PROP_00059641,188985.0,6,7.1,2523,0,1962,39.464902200541935,-84.17204062019907,townhouse,2023-08-27,69,4,599.0,8,2,10,"restaurant,park",61,74.90487514863258,8,2023,6.666666666666667,Other,50.0
PROP_00059672,172158.0,4,3.5,2410,0,1954,39.429516668363426,-84.10135593998116,condo,2024-07-17,28,4,760.0,7,6,10,"library,shopping,school,beach,metro",69,71.43485477178423,7,2024,7.666666666666667,Other,50.0
PROP_00059677,662927.0,3,1.6,839,17539,1964,33.97957056894257,-118.13246445534031,single_family,2024-04-11,23,1,0.0,9,1,7,gym,59,790.1394517282479,4,2024,5.666666666666667,Los Angeles,13.051125946692546
PROP_00059746,1893387.0,3,1.6,3888,4015,1979,32.31004465545935,-117.36198338642454,townhouse,2023-09-12,10,2,306.0,6,8,7,"metro,downtown,hospital,shopping",44,486.98225308641975,9,2023,7.0,Other,50.0
PROP_00059925,197589.0,3,4.1,5031,0,1996,41.7208733374023,-81.49528108863063,apartment,2024-07-16,20,1,0.0,8,2,4,school,27,39.27429934406678,7,2024,4.666666666666667,Other,50.0
PROP_00059936,189369.0,6,3.9,915,3000,2011,33.092884393344335,-111.95389804848519,condo,2024-03-21,30,1,509.0,2,8,2,"hospital,shopping,gym",12,206.9606557377049,3,2024,4.0,Other,50.0
PROP_00059976,296358.0,5,1.3,2750,16144,1994,30.04255707540875,-95.03924751713167,single_family,2025-01-14,26,0,0.0,3,5,2,"restaurant,mountain,airport,library",29,107.76654545454545,1,2025,3.3333333333333335,Other,50.0
PROP_00059995,259479.0,2,1.2,844,9282,1984,33.09289120777203,-112.09565208546738,multi_family,2023-09-05,10,4,0.0,9,2,3,"mountain,library,airport",39,307.43957345971563,9,2023,4.666666666666667,Other,50.0
PROP_00060026,903870.0,1,1.1,2776,6526,2003,26.057467341095425,-80.45808986782565,single_family,2023-08-25,33,0,0.0,6,10,6,hospital,20,325.60158501440924,8,2023,7.333333333333333,Other,50.0
PROP_00060217,206147.0,6,7.6,2061,5724,2010,38.39507047581794,-85.68108358633644,condo,2024-05-05,19,1,257.0,1,5,1,"library,beach,hospital,park,airport",13,100.0228044638525,5,2024,2.3333333333333335,Other,50.0
PROP_00060231,418972.0,6,8.4,2961,17133,1991,33.21964763641375,-112.09090608932986,condo,2023-06-24,29,3,127.0,8,4,1,"airport,downtown,mountain",32,141.4967916244512,6,2023,4.333333333333333,Other,50.0
PROP_00060303,2375466.0,1,1.3,2713,0,2000,42.58081312367423,-70.73063046662088,multi_family,2023-12-20,20,0,0.0,10,7,6,"airport,park",23,875.586435680059,12,2023,7.666666666666667,Other,50.0
PROP_00060438,429929.0,1,1.1,5455,1718,2018,35.34186918371416,-97.25313507492412,townhouse,2025-02-02,20,2,765.0,2,6,7,"airport,shopping,gym,hospital,beach",5,78.81374885426214,2,2025,5.0,Other,50.0
PROP_00060565,595994.0,2,1.4,3938,15477,1980,42.286186348668,-87.12988032414724,townhouse,2025-03-21,1,3,407.0,2,5,7,"beach,restaurant",43,151.3443372270188,3,2025,4.666666666666667,Other,50.0
PROP_00060944,320020.0,6,6.6,4265,3475,2007,38.14664128138558,-90.09232246136877,multi_family,2023-07-29,19,3,0.0,2,3,8,"restaurant,downtown,hospital,park,beach",16,75.03399765533412,7,2023,4.333333333333333,Other,50.0
PROP_00060984,467871.0,1,1.5,2839,0,1990,27.527258357072448,-82.18199738307213,single_family,2023-12-08,30,0,0.0,3,10,7,"airport,library",33,164.80133849947165,12,2023,6.666666666666667,Other,50.0
PROP_00060986,208146.0,4,3.9,1033,0,2022,28.418549362224752,-82.75039112990756,apartment,2024-10-17,10,1,0.0,4,5,6,"airport,restaurant,downtown",1,201.49661181026138,10,2024,5.0,Other,50.0
PROP_00061057,567817.0,5,2.7,1505,15914,2023,25.726285130232466,-79.75487982958563,condo,2023-11-13,16,0,135.0,5,8,10,"gym,mountain,park,metro",0,377.2870431893688,11,2023,7.666666666666667,Other,50.0
PROP_00061126,311602.0,5,1.5,2856,5471,2016,37.99831666567592,-85.92586840500378,multi_family,2024-11-05,15,2,0.0,5,1,1,mountain,7,109.10434173669468,11,2024,2.3333333333333335,Other,50.0
PROP_00061464,350843.0,1,1.1,1214,12950,1979,36.41581288154771,-115.42562083567356,single_family,2025-01-23,29,2,0.0,6,10,5,"downtown,restaurant,mountain,gym",44,288.997528830313,1,2025,7.0,Other,50.0
PROP_00061651,349707.0,3,2.4,2428,11355,2010,29.621999414725387,-95.68039954322728,single_family,2023-09-04,34,1,0.0,10,3,2,"gym,school,mountain,restaurant",13,144.0308896210873,9,2023,5.0,Other,50.0
PROP_00061766,198411.0,3,1.2,2753,0,1958,29.29115155660211,-97.99368751747126,apartment,2023-07-16,20,1,0.0,2,10,9,"mountain,gym,metro,school,park",65,72.0708318198329,7,2023,7.0,Other,50.0
PROP_00061821,197570.0,3,2.0,2338,9488,1962,35.56116241530433,-89.83689504427731,single_family,2025-01-22,10,0,0.0,7,8,9,"shopping,downtown,restaurant,park,gym",61,84.5038494439692,1,2025,8.0,Other,50.0
PROP_00061958,235217.0,5,3.1,4542,5578,1994,31.989912493560762,-106.75844459118585,single_family,2024-02-01,22,0,0.0,2,4,1,beach,29,51.787098194627916,2,2024,2.3333333333333335,Other,50.0
